No.,Time,Source,Destination,Protocol,Length,Time delta from previous captured frame,XXX,Arrival Time,Data,Info
254,228.333211,192.168.11.27,192.168.11.42,TCP,93,0.000566,,"Jan 11, 2024 16:08:37.878689000 JST",,"52356  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=806629277 TSecr=418656306 [TCP segment of a reassembled PDU]"
255,228.333298,192.168.11.42,192.168.11.27,TCP,66,0.000087,,"Jan 11, 2024 16:08:37.878776000 JST",,6000  >  52356 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=418656316 TSecr=806629277
256,228.33337,192.168.11.27,192.168.11.42,TCP,66,0.000072,,"Jan 11, 2024 16:08:37.878848000 JST",,"52356  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=806629277 TSecr=418656306"
257,228.333942,192.168.11.42,192.168.11.27,TCP,66,0.000572,,"Jan 11, 2024 16:08:37.879420000 JST",,"6000  >  34702 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=418656317 TSecr=806621924"
258,228.340501,192.168.11.27,192.168.11.42,TCP,66,0.006559,,"Jan 11, 2024 16:08:37.885979000 JST",,34702  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=806629285 TSecr=418656317
259,228.376393,192.168.11.42,192.168.11.27,TCP,66,0.035892,,"Jan 11, 2024 16:08:37.921871000 JST",,6000  >  52356 [ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=418656360 TSecr=806629277
260,235.474342,192.168.11.42,255.255.255.255,UDP,212,7.097949,Ÿ,"Jan 11, 2024 16:08:45.019820000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944303031222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022616161222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,40747  >  7000 Len=170
261,235.482764,192.168.11.27,192.168.11.42,TCP,74,0.008422,œ,"Jan 11, 2024 16:08:45.028242000 JST",,34438  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=806636427 TSecr=0 WS=128
262,235.482888,192.168.11.42,192.168.11.27,TCP,74,0.000124,,"Jan 11, 2024 16:08:45.028366000 JST",,"6000  >  34438 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=418663466 TSecr=806636427 WS=128"
263,235.491119,192.168.11.27,192.168.11.42,TCP,66,0.008231,,"Jan 11, 2024 16:08:45.036597000 JST",,34438  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=806636435 TSecr=418663466
264,235.491745,192.168.11.27,192.168.11.42,TCP,93,0.000626,,"Jan 11, 2024 16:08:45.037223000 JST",,"34438  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=806636436 TSecr=418663466 [TCP segment of a reassembled PDU]"
265,235.49185,192.168.11.42,192.168.11.27,TCP,66,0.000105,,"Jan 11, 2024 16:08:45.037328000 JST",,6000  >  34438 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=418663475 TSecr=806636436
266,235.491914,192.168.11.27,192.168.11.42,TCP,66,0.000064,,"Jan 11, 2024 16:08:45.037392000 JST",,"34438  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=806636436 TSecr=418663466"
267,235.492219,192.168.11.42,192.168.11.27,TCP,66,0.000305,,"Jan 11, 2024 16:08:45.037697000 JST",,"6000  >  52356 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=418663475 TSecr=806629277"
268,235.501681,192.168.11.27,192.168.11.42,TCP,66,0.009462,,"Jan 11, 2024 16:08:45.047159000 JST",,52356  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=806636445 TSecr=418663475
269,235.532377,192.168.11.42,192.168.11.27,TCP,66,0.030696,,"Jan 11, 2024 16:08:45.077855000 JST",,6000  >  34438 [ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=418663516 TSecr=806636436
270,243.10816,192.168.11.42,255.255.255.255,UDP,212,7.575783,Ÿ,"Jan 11, 2024 16:08:52.653638000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944303031222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022616161222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,39753  >  7000 Len=170
271,243.119638,192.168.11.27,192.168.11.42,TCP,74,0.011478,œ,"Jan 11, 2024 16:08:52.665116000 JST",,47718  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=806644063 TSecr=0 WS=128
272,243.11979,192.168.11.42,192.168.11.27,TCP,74,0.000152,,"Jan 11, 2024 16:08:52.665268000 JST",,"6000  >  47718 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=418671103 TSecr=806644063 WS=128"
273,243.128138,192.168.11.27,192.168.11.42,TCP,93,0.008348,,"Jan 11, 2024 16:08:52.673616000 JST",,"47718  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=806644073 TSecr=418671103 [TCP segment of a reassembled PDU]"
274,243.128376,192.168.11.42,192.168.11.27,TCP,66,0.000238,,"Jan 11, 2024 16:08:52.673854000 JST",,6000  >  47718 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=418671111 TSecr=806644073
275,243.128827,192.168.11.27,192.168.11.42,TCP,66,0.000451,,"Jan 11, 2024 16:08:52.674305000 JST",,47718  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=806644073 TSecr=418671103
276,243.128873,192.168.11.42,192.168.11.27,TCP,66,0.000046,,"Jan 11, 2024 16:08:52.674351000 JST",,[TCP Dup ACK 274#1] 6000  >  47718 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=418671112 TSecr=806644073
277,243.128922,192.168.11.27,192.168.11.42,TCP,66,0.000049,,"Jan 11, 2024 16:08:52.674400000 JST",,"47718  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=806644073 TSecr=418671103"
278,243.129378,192.168.11.42,192.168.11.27,TCP,66,0.000456,,"Jan 11, 2024 16:08:52.674856000 JST",,"6000  >  34438 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=418671113 TSecr=806636436"
279,243.137352,192.168.11.27,192.168.11.42,TCP,66,0.007974,,"Jan 11, 2024 16:08:52.682830000 JST",,34438  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=806644081 TSecr=418671113
280,243.172387,192.168.11.42,192.168.11.27,TCP,66,0.035035,,"Jan 11, 2024 16:08:52.717865000 JST",,6000  >  47718 [ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=418671156 TSecr=806644073
281,250.234105,192.168.11.42,255.255.255.255,UDP,212,7.061718,Ÿ,"Jan 11, 2024 16:08:59.779583000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944303031222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022616161222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,35403  >  7000 Len=170
282,250.257202,192.168.11.27,192.168.11.42,TCP,74,0.023097,œ,"Jan 11, 2024 16:08:59.802680000 JST",,47732  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=806651200 TSecr=0 WS=128
283,250.257351,192.168.11.42,192.168.11.27,TCP,74,0.000149,,"Jan 11, 2024 16:08:59.802829000 JST",,"6000  >  47732 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=418678241 TSecr=806651200 WS=128"
284,250.26652,192.168.11.27,192.168.11.42,TCP,66,0.009169,,"Jan 11, 2024 16:08:59.811998000 JST",,47732  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=806651211 TSecr=418678241
285,250.267035,192.168.11.27,192.168.11.42,TCP,93,0.000515,,"Jan 11, 2024 16:08:59.812513000 JST",,"47732  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=806651211 TSecr=418678241 [TCP segment of a reassembled PDU]"
286,250.267148,192.168.11.42,192.168.11.27,TCP,66,0.000113,,"Jan 11, 2024 16:08:59.812626000 JST",,6000  >  47732 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=418678250 TSecr=806651211
287,250.267222,192.168.11.27,192.168.11.42,TCP,66,0.000074,,"Jan 11, 2024 16:08:59.812700000 JST",,"47732  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=806651211 TSecr=418678241"
288,250.267929,192.168.11.42,192.168.11.27,TCP,66,0.000707,,"Jan 11, 2024 16:08:59.813407000 JST",,"6000  >  47718 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=418678251 TSecr=806644073"
289,250.274896,192.168.11.27,192.168.11.42,TCP,66,0.006967,,"Jan 11, 2024 16:08:59.820374000 JST",,47718  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=806651219 TSecr=418678251
290,250.308354,192.168.11.42,192.168.11.27,TCP,66,0.033458,,"Jan 11, 2024 16:08:59.853832000 JST",,6000  >  47732 [ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=418678292 TSecr=806651211
291,257.860796,192.168.11.42,255.255.255.255,UDP,212,7.552442,Ÿ,"Jan 11, 2024 16:09:07.406274000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944303031222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022616161222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,50974  >  7000 Len=170
292,257.872415,192.168.11.27,192.168.11.42,TCP,74,0.011619,œ,"Jan 11, 2024 16:09:07.417893000 JST",,53008  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=806658815 TSecr=0 WS=128
293,257.872569,192.168.11.42,192.168.11.27,TCP,74,0.000154,,"Jan 11, 2024 16:09:07.418047000 JST",,"6000  >  53008 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=418685856 TSecr=806658815 WS=128"
294,257.881807,192.168.11.27,192.168.11.42,TCP,66,0.009238,,"Jan 11, 2024 16:09:07.427285000 JST",,53008  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=806658826 TSecr=418685856
295,257.882315,192.168.11.27,192.168.11.42,TCP,93,0.000508,,"Jan 11, 2024 16:09:07.427793000 JST",,"53008  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=806658826 TSecr=418685856 [TCP segment of a reassembled PDU]"
296,257.882399,192.168.11.42,192.168.11.27,TCP,66,0.000084,,"Jan 11, 2024 16:09:07.427877000 JST",,6000  >  53008 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=418685866 TSecr=806658826
297,257.882463,192.168.11.27,192.168.11.42,TCP,66,0.000064,,"Jan 11, 2024 16:09:07.427941000 JST",,"53008  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=806658826 TSecr=418685856"
298,257.882886,192.168.11.42,192.168.11.27,TCP,66,0.000423,,"Jan 11, 2024 16:09:07.428364000 JST",,"6000  >  47732 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=418685866 TSecr=806651211"
299,257.89132,192.168.11.27,192.168.11.42,TCP,66,0.008434,,"Jan 11, 2024 16:09:07.436798000 JST",,47732  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=806658834 TSecr=418685866
300,257.924386,192.168.11.42,192.168.11.27,TCP,66,0.033066,,"Jan 11, 2024 16:09:07.469864000 JST",,6000  >  53008 [ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=418685908 TSecr=806658826
301,265.09874,192.168.11.42,192.168.11.27,TCP,66,7.174354,,"Jan 11, 2024 16:09:14.644218000 JST",,"6000  >  53008 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=418693082 TSecr=806658826"
302,265.108504,192.168.11.27,192.168.11.42,TCP,66,0.009764,,"Jan 11, 2024 16:09:14.653982000 JST",,53008  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=806666052 TSecr=418693082
303,279.755882,192.168.11.42,255.255.255.255,UDP,212,14.647378,Ÿ,"Jan 11, 2024 16:09:29.301360000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944303031222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022616161222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,34618  >  7000 Len=170
304,279.850709,192.168.11.27,192.168.11.42,TCP,74,0.094827,œ,"Jan 11, 2024 16:09:29.396187000 JST",,38108  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=806680794 TSecr=0 WS=128
305,279.850818,192.168.11.42,192.168.11.27,TCP,74,0.000109,,"Jan 11, 2024 16:09:29.396296000 JST",,"6000  >  38108 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=418707834 TSecr=806680794 WS=128"
306,279.858714,192.168.11.27,192.168.11.42,TCP,66,0.007896,,"Jan 11, 2024 16:09:29.404192000 JST",,38108  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=806680802 TSecr=418707834
307,279.858973,192.168.11.27,192.168.11.42,TCP,93,0.000259,,"Jan 11, 2024 16:09:29.404451000 JST",,"38108  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=806680803 TSecr=418707834 [TCP segment of a reassembled PDU]"
308,279.859014,192.168.11.42,192.168.11.27,TCP,66,0.000041,,"Jan 11, 2024 16:09:29.404492000 JST",,6000  >  38108 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=418707842 TSecr=806680803
309,279.859044,192.168.11.27,192.168.11.42,TCP,66,0.00003,,"Jan 11, 2024 16:09:29.404522000 JST",,"38108  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=806680803 TSecr=418707834"
310,279.900334,192.168.11.42,192.168.11.27,TCP,66,0.04129,,"Jan 11, 2024 16:09:29.445812000 JST",,6000  >  38108 [ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=418707884 TSecr=806680803
311,289.984543,192.168.11.42,255.255.255.255,UDP,212,10.084209,Ÿ,"Jan 11, 2024 16:09:39.530021000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944303031222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022616161222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,37627  >  7000 Len=170
312,289.992241,192.168.11.27,192.168.11.42,TCP,74,0.007698,œ,"Jan 11, 2024 16:09:39.537719000 JST",,38958  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=806690935 TSecr=0 WS=128
313,289.992408,192.168.11.42,192.168.11.27,TCP,74,0.000167,,"Jan 11, 2024 16:09:39.537886000 JST",,"6000  >  38958 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=418717976 TSecr=806690935 WS=128"
314,290.000536,192.168.11.27,192.168.11.42,TCP,66,0.008128,,"Jan 11, 2024 16:09:39.546014000 JST",,38958  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=806690944 TSecr=418717976
315,290.00113,192.168.11.27,192.168.11.42,TCP,93,0.000594,,"Jan 11, 2024 16:09:39.546608000 JST",,"38958  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=806690944 TSecr=418717976 [TCP segment of a reassembled PDU]"
316,290.001192,192.168.11.27,192.168.11.42,TCP,66,0.000062,,"Jan 11, 2024 16:09:39.546670000 JST",,"38958  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=806690944 TSecr=418717976"
317,290.001244,192.168.11.42,192.168.11.27,TCP,66,0.000052,,"Jan 11, 2024 16:09:39.546722000 JST",,6000  >  38958 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=418717984 TSecr=806690944
318,290.002109,192.168.11.42,192.168.11.27,TCP,66,0.000865,,"Jan 11, 2024 16:09:39.547587000 JST",,"6000  >  38108 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=418717985 TSecr=806680803"
319,290.01178,192.168.11.27,192.168.11.42,TCP,66,0.009671,,"Jan 11, 2024 16:09:39.557258000 JST",,38108  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=806690952 TSecr=418717985
320,290.044374,192.168.11.42,192.168.11.27,TCP,66,0.032594,,"Jan 11, 2024 16:09:39.589852000 JST",,6000  >  38958 [ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=418718028 TSecr=806690944
321,297.137122,192.168.11.42,255.255.255.255,UDP,212,7.092748,Ÿ,"Jan 11, 2024 16:09:46.682600000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944303031222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022616161222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,56359  >  7000 Len=170
322,297.145185,192.168.11.27,192.168.11.42,TCP,74,0.008063,œ,"Jan 11, 2024 16:09:46.690663000 JST",,44710  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=806698087 TSecr=0 WS=128
323,297.145329,192.168.11.42,192.168.11.27,TCP,74,0.000144,,"Jan 11, 2024 16:09:46.690807000 JST",,"6000  >  44710 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=418725128 TSecr=806698087 WS=128"
324,297.154725,192.168.11.27,192.168.11.42,TCP,66,0.009396,,"Jan 11, 2024 16:09:46.700203000 JST",,44710  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=806698098 TSecr=418725128
325,297.155351,192.168.11.27,192.168.11.42,TCP,93,0.000626,,"Jan 11, 2024 16:09:46.700829000 JST",,"44710  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=806698098 TSecr=418725128 [TCP segment of a reassembled PDU]"
326,297.155472,192.168.11.42,192.168.11.27,TCP,66,0.000121,,"Jan 11, 2024 16:09:46.700950000 JST",,6000  >  44710 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=418725139 TSecr=806698098
327,297.155563,192.168.11.27,192.168.11.42,TCP,66,0.000091,,"Jan 11, 2024 16:09:46.701041000 JST",,"44710  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=806698098 TSecr=418725128"
328,297.156119,192.168.11.42,192.168.11.27,TCP,66,0.000556,,"Jan 11, 2024 16:09:46.701597000 JST",,"6000  >  38958 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=418725139 TSecr=806690944"
329,297.164353,192.168.11.27,192.168.11.42,TCP,66,0.008234,,"Jan 11, 2024 16:09:46.709831000 JST",,38958  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=806698107 TSecr=418725139
330,297.196405,192.168.11.42,192.168.11.27,TCP,66,0.032052,,"Jan 11, 2024 16:09:46.741883000 JST",,6000  >  44710 [ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=418725180 TSecr=806698098
331,304.217122,192.168.11.42,255.255.255.255,UDP,212,7.020717,Ÿ,"Jan 11, 2024 16:09:53.762600000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944303031222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022616161222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,47609  >  7000 Len=170
332,304.2255,192.168.11.27,192.168.11.42,TCP,74,0.008378,œ,"Jan 11, 2024 16:09:53.770978000 JST",,35294  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=806705168 TSecr=0 WS=128
333,304.225642,192.168.11.42,192.168.11.27,TCP,74,0.000142,,"Jan 11, 2024 16:09:53.771120000 JST",,"6000  >  35294 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=418732209 TSecr=806705168 WS=128"
334,304.235074,192.168.11.27,192.168.11.42,TCP,66,0.009432,,"Jan 11, 2024 16:09:53.780552000 JST",,35294  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=806705178 TSecr=418732209
335,304.235666,192.168.11.27,192.168.11.42,TCP,93,0.000592,,"Jan 11, 2024 16:09:53.781144000 JST",,"35294  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=806705178 TSecr=418732209 [TCP segment of a reassembled PDU]"
336,304.235763,192.168.11.42,192.168.11.27,TCP,66,0.000097,,"Jan 11, 2024 16:09:53.781241000 JST",,6000  >  35294 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=418732219 TSecr=806705178
337,304.235836,192.168.11.27,192.168.11.42,TCP,66,0.000073,,"Jan 11, 2024 16:09:53.781314000 JST",,"35294  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=806705178 TSecr=418732209"
338,304.236373,192.168.11.42,192.168.11.27,TCP,66,0.000537,,"Jan 11, 2024 16:09:53.781851000 JST",,"6000  >  44710 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=418732219 TSecr=806698098"
339,304.245308,192.168.11.27,192.168.11.42,TCP,66,0.008935,,"Jan 11, 2024 16:09:53.790786000 JST",,44710  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=806705186 TSecr=418732219
340,304.276375,192.168.11.42,192.168.11.27,TCP,66,0.031067,,"Jan 11, 2024 16:09:53.821853000 JST",,6000  >  35294 [ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=418732260 TSecr=806705178
341,311.386191,192.168.11.42,255.255.255.255,UDP,212,7.109816,Ÿ,"Jan 11, 2024 16:10:00.931669000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944303031222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022616161222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,39045  >  7000 Len=170
342,311.393912,192.168.11.27,192.168.11.42,TCP,74,0.007721,œ,"Jan 11, 2024 16:10:00.939390000 JST",,35304  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=806712336 TSecr=0 WS=128
343,311.394061,192.168.11.42,192.168.11.27,TCP,74,0.000149,,"Jan 11, 2024 16:10:00.939539000 JST",,"6000  >  35304 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=418739377 TSecr=806712336 WS=128"
344,311.403459,192.168.11.27,192.168.11.42,TCP,66,0.009398,,"Jan 11, 2024 16:10:00.948937000 JST",,35304  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=806712346 TSecr=418739377
345,311.40411,192.168.11.27,192.168.11.42,TCP,93,0.000651,,"Jan 11, 2024 16:10:00.949588000 JST",,"35304  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=806712346 TSecr=418739377 [TCP segment of a reassembled PDU]"
346,311.404358,192.168.11.42,192.168.11.27,TCP,66,0.000248,,"Jan 11, 2024 16:10:00.949836000 JST",,6000  >  35304 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=418739387 TSecr=806712346
347,311.404569,192.168.11.27,192.168.11.42,TCP,66,0.000211,,"Jan 11, 2024 16:10:00.950047000 JST",,"35304  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=806712346 TSecr=418739377"
348,311.404814,192.168.11.42,192.168.11.27,TCP,66,0.000245,,"Jan 11, 2024 16:10:00.950292000 JST",,"6000  >  35294 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=418739388 TSecr=806705178"
349,311.414089,192.168.11.27,192.168.11.42,TCP,66,0.009275,,"Jan 11, 2024 16:10:00.959567000 JST",,35294  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=806712356 TSecr=418739388
350,311.448408,192.168.11.42,192.168.11.27,TCP,66,0.034319,,"Jan 11, 2024 16:10:00.993886000 JST",,6000  >  35304 [ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=418739432 TSecr=806712346
351,319.508688,192.168.11.42,255.255.255.255,UDP,212,8.06028,Ÿ,"Jan 11, 2024 16:10:09.054166000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944303031222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022616161222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,40543  >  7000 Len=170
352,319.516866,192.168.11.27,192.168.11.42,TCP,74,0.008178,œ,"Jan 11, 2024 16:10:09.062344000 JST",,55496  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=806720459 TSecr=0 WS=128
353,319.517022,192.168.11.42,192.168.11.27,TCP,74,0.000156,,"Jan 11, 2024 16:10:09.062500000 JST",,"6000  >  55496 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=418747500 TSecr=806720459 WS=128"
354,319.526304,192.168.11.27,192.168.11.42,TCP,93,0.009282,,"Jan 11, 2024 16:10:09.071782000 JST",,"55496  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=806720469 TSecr=418747500 [TCP segment of a reassembled PDU]"
355,319.526541,192.168.11.42,192.168.11.27,TCP,66,0.000237,,"Jan 11, 2024 16:10:09.072019000 JST",,6000  >  55496 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=418747510 TSecr=806720469
356,319.527096,192.168.11.27,192.168.11.42,TCP,66,0.000555,,"Jan 11, 2024 16:10:09.072574000 JST",,55496  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=806720469 TSecr=418747500
357,319.527202,192.168.11.42,192.168.11.27,TCP,66,0.000106,,"Jan 11, 2024 16:10:09.072680000 JST",,[TCP Dup ACK 355#1] 6000  >  55496 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=418747510 TSecr=806720469
358,319.527292,192.168.11.27,192.168.11.42,TCP,66,0.00009,,"Jan 11, 2024 16:10:09.072770000 JST",,"55496  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=806720469 TSecr=418747500"
