No.,Time,Source,Destination,Protocol,Length,Time delta from previous captured frame,XXX,Arrival Time,Data,Info
514,311.931129,192.168.11.34,192.168.11.35,TCP,66,0.00788,,"Jan  6, 2024 19:41:25.074050000 JST",,45592  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=158951951 TSecr=548495704
515,343.761191,192.168.11.35,192.168.11.22,TCP,74,31.830062,,"Jan  6, 2024 19:41:56.904112000 JST",,59574  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1664694553 TSecr=0 WS=128
516,343.767769,192.168.11.22,192.168.11.35,TCP,74,0.006578,,"Jan  6, 2024 19:41:56.910690000 JST",,"6000  >  59574 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2848453456 TSecr=1664694553 WS=128"
517,343.767868,192.168.11.35,192.168.11.22,TCP,66,0.000099,,"Jan  6, 2024 19:41:56.910789000 JST",,59574  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1664694560 TSecr=2848453456
518,343.76812,192.168.11.35,192.168.11.22,TCP,93,0.000252,,"Jan  6, 2024 19:41:56.911041000 JST",,"59574  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=1664694560 TSecr=2848453456 [TCP segment of a reassembled PDU]"
519,343.768236,192.168.11.35,192.168.11.22,TCP,66,0.000116,,"Jan  6, 2024 19:41:56.911157000 JST",,"59574  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=1664694560 TSecr=2848453456"
520,343.775016,192.168.11.22,192.168.11.35,TCP,66,0.00678,,"Jan  6, 2024 19:41:56.917937000 JST",,6000  >  59574 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=2848453463 TSecr=1664694560
521,343.77525,192.168.11.22,192.168.11.35,TCP,66,0.000234,,"Jan  6, 2024 19:41:56.918171000 JST",,"6000  >  59574 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=2848453465 TSecr=1664694560"
522,343.775303,192.168.11.35,192.168.11.22,TCP,66,0.000053,,"Jan  6, 2024 19:41:56.918224000 JST",,59574  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=1664694567 TSecr=2848453465
523,343.804919,192.168.11.35,255.255.255.255,UDP,209,0.029616,Ÿ,"Jan  6, 2024 19:41:56.947840000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a20227a7a7a222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,43063  >  7000 Len=167
524,343.813773,192.168.11.34,192.168.11.35,TCP,74,0.008854,œ,"Jan  6, 2024 19:41:56.956694000 JST",,41314  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=158983834 TSecr=0 WS=128
525,343.813904,192.168.11.35,192.168.11.34,TCP,74,0.000131,,"Jan  6, 2024 19:41:56.956825000 JST",,"6000  >  41314 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=548527595 TSecr=158983834 WS=128"
526,343.824245,192.168.11.34,192.168.11.35,TCP,66,0.010341,,"Jan  6, 2024 19:41:56.967166000 JST",,41314  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=158983843 TSecr=548527595
527,343.824926,192.168.11.34,192.168.11.35,TCP,93,0.000681,,"Jan  6, 2024 19:41:56.967847000 JST",,"41314  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=158983843 TSecr=548527595 [TCP segment of a reassembled PDU]"
528,343.825032,192.168.11.35,192.168.11.34,TCP,66,0.000106,,"Jan  6, 2024 19:41:56.967953000 JST",,6000  >  41314 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=548527606 TSecr=158983843
529,343.825111,192.168.11.34,192.168.11.35,TCP,66,0.000079,,"Jan  6, 2024 19:41:56.968032000 JST",,"41314  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=158983843 TSecr=548527595"
530,343.826598,192.168.11.35,192.168.11.34,TCP,66,0.001487,,"Jan  6, 2024 19:41:56.969519000 JST",,"6000  >  41314 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=548527608 TSecr=158983843"
531,343.832954,192.168.11.34,192.168.11.35,TCP,66,0.006356,,"Jan  6, 2024 19:41:56.975875000 JST",,41314  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=158983854 TSecr=548527608
532,351.524775,192.168.11.35,192.168.11.22,TCP,74,7.691821,,"Jan  6, 2024 19:42:04.667696000 JST",,59582  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1664702317 TSecr=0 WS=128
533,351.532557,192.168.11.22,192.168.11.35,TCP,74,0.007782,,"Jan  6, 2024 19:42:04.675478000 JST",,"6000  >  59582 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2848461221 TSecr=1664702317 WS=128"
534,351.532651,192.168.11.35,192.168.11.22,TCP,66,0.000094,,"Jan  6, 2024 19:42:04.675572000 JST",,59582  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1664702325 TSecr=2848461221
535,351.532822,192.168.11.35,192.168.11.22,TCP,93,0.000171,,"Jan  6, 2024 19:42:04.675743000 JST",,"59582  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=1664702325 TSecr=2848461221 [TCP segment of a reassembled PDU]"
536,351.532911,192.168.11.35,192.168.11.22,TCP,66,0.000089,,"Jan  6, 2024 19:42:04.675832000 JST",,"59582  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=1664702325 TSecr=2848461221"
537,351.539551,192.168.11.22,192.168.11.35,TCP,66,0.00664,,"Jan  6, 2024 19:42:04.682472000 JST",,6000  >  59582 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=2848461228 TSecr=1664702325
538,351.539921,192.168.11.22,192.168.11.35,TCP,66,0.00037,,"Jan  6, 2024 19:42:04.682842000 JST",,"6000  >  59582 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=2848461229 TSecr=1664702325"
539,351.539972,192.168.11.35,192.168.11.22,TCP,66,0.000051,,"Jan  6, 2024 19:42:04.682893000 JST",,59582  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=1664702332 TSecr=2848461229
540,351.567246,192.168.11.35,255.255.255.255,UDP,209,0.027274,Ÿ,"Jan  6, 2024 19:42:04.710167000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a20227a7a7a222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,39509  >  7000 Len=167
541,351.57799,192.168.11.34,192.168.11.35,TCP,74,0.010744,œ,"Jan  6, 2024 19:42:04.720911000 JST",,37380  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=158991598 TSecr=0 WS=128
542,351.57812,192.168.11.35,192.168.11.34,TCP,74,0.00013,,"Jan  6, 2024 19:42:04.721041000 JST",,"6000  >  37380 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=548535359 TSecr=158991598 WS=128"
543,351.586238,192.168.11.34,192.168.11.35,TCP,66,0.008118,,"Jan  6, 2024 19:42:04.729159000 JST",,37380  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=158991607 TSecr=548535359
544,351.586748,192.168.11.34,192.168.11.35,TCP,93,0.00051,,"Jan  6, 2024 19:42:04.729669000 JST",,"37380  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=158991607 TSecr=548535359 [TCP segment of a reassembled PDU]"
545,351.586816,192.168.11.35,192.168.11.34,TCP,66,0.000068,,"Jan  6, 2024 19:42:04.729737000 JST",,6000  >  37380 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=548535368 TSecr=158991607
546,351.586883,192.168.11.34,192.168.11.35,TCP,66,0.000067,,"Jan  6, 2024 19:42:04.729804000 JST",,"37380  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=158991607 TSecr=548535359"
547,351.587896,192.168.11.35,192.168.11.34,TCP,66,0.001013,,"Jan  6, 2024 19:42:04.730817000 JST",,"6000  >  37380 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=548535369 TSecr=158991607"
548,351.595936,192.168.11.34,192.168.11.35,TCP,66,0.00804,,"Jan  6, 2024 19:42:04.738857000 JST",,37380  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=158991616 TSecr=548535369
549,360.400148,192.168.11.35,192.168.11.22,TCP,74,8.804212,,"Jan  6, 2024 19:42:13.543069000 JST",,36806  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1664711192 TSecr=0 WS=128
550,360.406648,192.168.11.22,192.168.11.35,TCP,74,0.0065,,"Jan  6, 2024 19:42:13.549569000 JST",,"6000  >  36806 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2848470095 TSecr=1664711192 WS=128"
551,360.406742,192.168.11.35,192.168.11.22,TCP,66,0.000094,,"Jan  6, 2024 19:42:13.549663000 JST",,36806  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1664711199 TSecr=2848470095
552,360.406917,192.168.11.35,192.168.11.22,TCP,93,0.000175,,"Jan  6, 2024 19:42:13.549838000 JST",,"36806  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=1664711199 TSecr=2848470095 [TCP segment of a reassembled PDU]"
553,360.407005,192.168.11.35,192.168.11.22,TCP,66,0.000088,,"Jan  6, 2024 19:42:13.549926000 JST",,"36806  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=1664711199 TSecr=2848470095"
554,360.414026,192.168.11.22,192.168.11.35,TCP,66,0.007021,,"Jan  6, 2024 19:42:13.556947000 JST",,6000  >  36806 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=2848470102 TSecr=1664711199
555,360.414375,192.168.11.22,192.168.11.35,TCP,66,0.000349,,"Jan  6, 2024 19:42:13.557296000 JST",,"6000  >  36806 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=2848470104 TSecr=1664711199"
556,360.414417,192.168.11.35,192.168.11.22,TCP,66,0.000042,,"Jan  6, 2024 19:42:13.557338000 JST",,36806  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=1664711207 TSecr=2848470104
557,360.441738,192.168.11.35,255.255.255.255,UDP,209,0.027321,Ÿ,"Jan  6, 2024 19:42:13.584659000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a20227a7a7a222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,55002  >  7000 Len=167
558,360.462531,192.168.11.34,192.168.11.35,TCP,74,0.020793,œ,"Jan  6, 2024 19:42:13.605452000 JST",,38876  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=159000472 TSecr=0 WS=128
559,360.462775,192.168.11.35,192.168.11.34,TCP,74,0.000244,,"Jan  6, 2024 19:42:13.605696000 JST",,"6000  >  38876 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=548544244 TSecr=159000472 WS=128"
560,360.470477,192.168.11.34,192.168.11.35,TCP,66,0.007702,,"Jan  6, 2024 19:42:13.613398000 JST",,38876  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=159000492 TSecr=548544244
561,360.470926,192.168.11.34,192.168.11.35,TCP,93,0.000449,,"Jan  6, 2024 19:42:13.613847000 JST",,"38876  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=159000492 TSecr=548544244 [TCP segment of a reassembled PDU]"
562,360.470997,192.168.11.35,192.168.11.34,TCP,66,0.000071,,"Jan  6, 2024 19:42:13.613918000 JST",,6000  >  38876 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=548544252 TSecr=159000492
563,360.471052,192.168.11.34,192.168.11.35,TCP,66,0.000055,,"Jan  6, 2024 19:42:13.613973000 JST",,"38876  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=159000492 TSecr=548544244"
564,360.47183,192.168.11.35,192.168.11.34,TCP,66,0.000778,,"Jan  6, 2024 19:42:13.614751000 JST",,"6000  >  38876 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=548544253 TSecr=159000492"
565,360.482276,192.168.11.34,192.168.11.35,TCP,66,0.010446,,"Jan  6, 2024 19:42:13.625197000 JST",,38876  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=159000503 TSecr=548544253
566,368.186048,192.168.11.35,192.168.11.22,TCP,74,7.703772,,"Jan  6, 2024 19:42:21.328969000 JST",,55832  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1664718978 TSecr=0 WS=128
567,368.192883,192.168.11.22,192.168.11.35,TCP,74,0.006835,,"Jan  6, 2024 19:42:21.335804000 JST",,"6000  >  55832 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2848477881 TSecr=1664718978 WS=128"
568,368.192998,192.168.11.35,192.168.11.22,TCP,66,0.000115,,"Jan  6, 2024 19:42:21.335919000 JST",,55832  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1664718985 TSecr=2848477881
569,368.193138,192.168.11.35,192.168.11.22,TCP,93,0.00014,,"Jan  6, 2024 19:42:21.336059000 JST",,"55832  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=1664718985 TSecr=2848477881 [TCP segment of a reassembled PDU]"
570,368.193258,192.168.11.35,192.168.11.22,TCP,66,0.00012,,"Jan  6, 2024 19:42:21.336179000 JST",,"55832  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=1664718985 TSecr=2848477881"
571,368.200341,192.168.11.22,192.168.11.35,TCP,66,0.007083,,"Jan  6, 2024 19:42:21.343262000 JST",,6000  >  55832 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=2848477889 TSecr=1664718985
572,368.200736,192.168.11.22,192.168.11.35,TCP,66,0.000395,,"Jan  6, 2024 19:42:21.343657000 JST",,"6000  >  55832 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=2848477890 TSecr=1664718985"
573,368.200789,192.168.11.35,192.168.11.22,TCP,66,0.000053,,"Jan  6, 2024 19:42:21.343710000 JST",,55832  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=1664718993 TSecr=2848477890
574,368.227784,192.168.11.35,255.255.255.255,UDP,209,0.026995,Ÿ,"Jan  6, 2024 19:42:21.370705000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a20227a7a7a222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,53028  >  7000 Len=167
575,368.251489,192.168.11.34,192.168.11.35,TCP,74,0.023705,œ,"Jan  6, 2024 19:42:21.394410000 JST",,44404  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=159008258 TSecr=0 WS=128
576,368.251628,192.168.11.35,192.168.11.34,TCP,74,0.000139,,"Jan  6, 2024 19:42:21.394549000 JST",,"6000  >  44404 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=548552033 TSecr=159008258 WS=128"
577,368.260822,192.168.11.34,192.168.11.35,TCP,93,0.009194,,"Jan  6, 2024 19:42:21.403743000 JST",,"44404  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=159008281 TSecr=548552033 [TCP segment of a reassembled PDU]"
578,368.260935,192.168.11.35,192.168.11.34,TCP,66,0.000113,,"Jan  6, 2024 19:42:21.403856000 JST",,6000  >  44404 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=548552042 TSecr=159008281
579,368.26127,192.168.11.34,192.168.11.35,TCP,66,0.000335,,"Jan  6, 2024 19:42:21.404191000 JST",,44404  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=159008281 TSecr=548552033
580,368.261311,192.168.11.35,192.168.11.34,TCP,66,0.000041,,"Jan  6, 2024 19:42:21.404232000 JST",,[TCP Dup ACK 578#1] 6000  >  44404 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=548552042 TSecr=159008281
581,368.261354,192.168.11.34,192.168.11.35,TCP,66,0.000043,,"Jan  6, 2024 19:42:21.404275000 JST",,"44404  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=159008281 TSecr=548552033"
582,368.26212,192.168.11.35,192.168.11.34,TCP,66,0.000766,,"Jan  6, 2024 19:42:21.405041000 JST",,"6000  >  44404 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=548552043 TSecr=159008281"
583,368.270335,192.168.11.34,192.168.11.35,TCP,66,0.008215,,"Jan  6, 2024 19:42:21.413256000 JST",,44404  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=159008291 TSecr=548552043
584,375.916486,192.168.11.35,192.168.11.22,TCP,74,7.646151,,"Jan  6, 2024 19:42:29.059407000 JST",,35418  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1664726708 TSecr=0 WS=128
585,375.923074,192.168.11.22,192.168.11.35,TCP,74,0.006588,,"Jan  6, 2024 19:42:29.065995000 JST",,"6000  >  35418 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2848485611 TSecr=1664726708 WS=128"
586,375.923172,192.168.11.35,192.168.11.22,TCP,66,0.000098,,"Jan  6, 2024 19:42:29.066093000 JST",,35418  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1664726715 TSecr=2848485611
587,375.9233,192.168.11.35,192.168.11.22,TCP,93,0.000128,,"Jan  6, 2024 19:42:29.066221000 JST",,"35418  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=1664726715 TSecr=2848485611 [TCP segment of a reassembled PDU]"
588,375.923399,192.168.11.35,192.168.11.22,TCP,66,0.000099,,"Jan  6, 2024 19:42:29.066320000 JST",,"35418  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=1664726716 TSecr=2848485611"
589,375.930525,192.168.11.22,192.168.11.35,TCP,66,0.007126,,"Jan  6, 2024 19:42:29.073446000 JST",,6000  >  35418 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=2848485619 TSecr=1664726715
590,375.93089,192.168.11.22,192.168.11.35,TCP,66,0.000365,,"Jan  6, 2024 19:42:29.073811000 JST",,"6000  >  35418 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=2848485620 TSecr=1664726716"
591,375.930944,192.168.11.35,192.168.11.22,TCP,66,0.000054,,"Jan  6, 2024 19:42:29.073865000 JST",,35418  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=1664726723 TSecr=2848485620
592,375.958645,192.168.11.35,255.255.255.255,UDP,209,0.027701,Ÿ,"Jan  6, 2024 19:42:29.101566000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a20227a7a7a222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,60170  >  7000 Len=167
593,375.982324,192.168.11.34,192.168.11.35,TCP,74,0.023679,œ,"Jan  6, 2024 19:42:29.125245000 JST",,59800  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=159016001 TSecr=0 WS=128
594,375.982469,192.168.11.35,192.168.11.34,TCP,74,0.000145,,"Jan  6, 2024 19:42:29.125390000 JST",,"6000  >  59800 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=548559764 TSecr=159016001 WS=128"
595,375.990547,192.168.11.34,192.168.11.35,TCP,66,0.008078,,"Jan  6, 2024 19:42:29.133468000 JST",,59800  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=159016012 TSecr=548559764
596,375.991016,192.168.11.34,192.168.11.35,TCP,93,0.000469,,"Jan  6, 2024 19:42:29.133937000 JST",,"59800  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=159016012 TSecr=548559764 [TCP segment of a reassembled PDU]"
597,375.991077,192.168.11.35,192.168.11.34,TCP,66,0.000061,,"Jan  6, 2024 19:42:29.133998000 JST",,6000  >  59800 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=548559772 TSecr=159016012
598,375.991142,192.168.11.34,192.168.11.35,TCP,66,0.000065,,"Jan  6, 2024 19:42:29.134063000 JST",,"59800  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=159016012 TSecr=548559764"
599,375.991924,192.168.11.35,192.168.11.34,TCP,66,0.000782,,"Jan  6, 2024 19:42:29.134845000 JST",,"6000  >  59800 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=548559773 TSecr=159016012"
600,376.015581,192.168.11.34,192.168.11.35,TCP,66,0.023657,,"Jan  6, 2024 19:42:29.158502000 JST",,59800  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=159016027 TSecr=548559773
601,383.983579,192.168.11.35,192.168.11.22,TCP,74,7.967998,,"Jan  6, 2024 19:42:37.126500000 JST",,39464  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1664734776 TSecr=0 WS=128
602,383.990886,192.168.11.22,192.168.11.35,TCP,74,0.007307,,"Jan  6, 2024 19:42:37.133807000 JST",,"6000  >  39464 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2848493679 TSecr=1664734776 WS=128"
603,383.990992,192.168.11.35,192.168.11.22,TCP,66,0.000106,,"Jan  6, 2024 19:42:37.133913000 JST",,39464  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1664734783 TSecr=2848493679
604,383.991146,192.168.11.35,192.168.11.22,TCP,93,0.000154,,"Jan  6, 2024 19:42:37.134067000 JST",,"39464  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=1664734783 TSecr=2848493679 [TCP segment of a reassembled PDU]"
605,383.991245,192.168.11.35,192.168.11.22,TCP,66,0.000099,,"Jan  6, 2024 19:42:37.134166000 JST",,"39464  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=1664734783 TSecr=2848493679"
606,383.99842,192.168.11.22,192.168.11.35,TCP,66,0.007175,,"Jan  6, 2024 19:42:37.141341000 JST",,6000  >  39464 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=2848493687 TSecr=1664734783
607,383.998792,192.168.11.22,192.168.11.35,TCP,66,0.000372,,"Jan  6, 2024 19:42:37.141713000 JST",,"6000  >  39464 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=2848493688 TSecr=1664734783"
608,383.998854,192.168.11.35,192.168.11.22,TCP,66,0.000062,,"Jan  6, 2024 19:42:37.141775000 JST",,39464  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=1664734791 TSecr=2848493688
609,384.02605,192.168.11.35,255.255.255.255,UDP,209,0.027196,Ÿ,"Jan  6, 2024 19:42:37.168971000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a20227a7a7a222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,47922  >  7000 Len=167
610,384.03743,192.168.11.34,192.168.11.35,TCP,74,0.01138,œ,"Jan  6, 2024 19:42:37.180351000 JST",,59814  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=159024058 TSecr=0 WS=128
611,384.037586,192.168.11.35,192.168.11.34,TCP,74,0.000156,,"Jan  6, 2024 19:42:37.180507000 JST",,"6000  >  59814 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=548567819 TSecr=159024058 WS=128"
612,384.04705,192.168.11.34,192.168.11.35,TCP,66,0.009464,,"Jan  6, 2024 19:42:37.189971000 JST",,59814  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=159024067 TSecr=548567819
613,384.05276,192.168.11.34,192.168.11.35,TCP,93,0.00571,,"Jan  6, 2024 19:42:37.195681000 JST",,"59814  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=159024067 TSecr=548567819 [TCP segment of a reassembled PDU]"
614,384.052869,192.168.11.35,192.168.11.34,TCP,66,0.000109,,"Jan  6, 2024 19:42:37.195790000 JST",,6000  >  59814 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=548567834 TSecr=159024067
615,384.053098,192.168.11.34,192.168.11.35,TCP,66,0.000229,,"Jan  6, 2024 19:42:37.196019000 JST",,"59814  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=159024067 TSecr=548567819"
616,384.053862,192.168.11.35,192.168.11.34,TCP,66,0.000764,,"Jan  6, 2024 19:42:37.196783000 JST",,"6000  >  59814 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=548567835 TSecr=159024067"
617,384.062183,192.168.11.34,192.168.11.35,TCP,66,0.008321,,"Jan  6, 2024 19:42:37.205104000 JST",,59814  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=159024082 TSecr=548567835
618,391.760189,192.168.11.35,192.168.11.22,TCP,74,7.698006,,"Jan  6, 2024 19:42:44.903110000 JST",,39466  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1664742552 TSecr=0 WS=128
619,391.768229,192.168.11.22,192.168.11.35,TCP,74,0.00804,,"Jan  6, 2024 19:42:44.911150000 JST",,"6000  >  39466 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2848501456 TSecr=1664742552 WS=128"
620,391.768326,192.168.11.35,192.168.11.22,TCP,66,0.000097,,"Jan  6, 2024 19:42:44.911247000 JST",,39466  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1664742560 TSecr=2848501456
